id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateOut,lat,lon,EIC,projectID
4377,Borkum Riffgrund,Wind,Offshore,PP,Germany,962,,0,0,0,0,,,,51.165691,10.451526,"{'11WD2OBR1000278R', '11W0-0000-0130-6', '11WD2OTWB000266P'}","{'ENTSOE': {'11WD2OBR1000278R', '11WD2OTWB000266P', '11W0-0000-0130-6'}}"
4461,Dantysk,Wind,Offshore,PP,Germany,288,,0,0,0,0,,,,51.165691,10.451526,{'11WD2ODTK000336Y'},{'ENTSOE': {'11WD2ODTK000336Y'}}
4492,Ensdorf,Hard Coal,,PP,Germany,389,,0,0,0,0,,,,49.3006624,6.7773009,"{'11WD7ENSD5SKW3-E', '11WD7ENSD2SKW1-4'}","{'ENTSOE': {'11WD7ENSD5SKW3-E', '11WD7ENSD2SKW1-4'}}"
4513,Flingern,Waste,,PP,Germany,189.1,,0,0,0,0,,,,51.165691,10.451526,{'11WD7ELLE5X--KWV'},{'ENTSOE': {'11WD7ELLE5X--KWV'}}
4548,Gkm Ag Amprion,Hard Coal,,PP,Germany,691.7,,0,0,0,0,,,,51.165691,10.451526,{'11WD4GKM-2CD7--7'},{'ENTSOE': {'11WD4GKM-2CD7--7'}}
4549,Gkm Ag Dbenergie,Hard Coal,,PP,Germany,1291.3,,0,0,0,0,,,,49.4445252,8.4995233,"{'11WD4GKM-XCD0--3', '11WD4GKM-2CD4--J'}","{'ENTSOE': {'11WD4GKM-2CD4--J', '11WD4GKM-XCD0--3'}}"
4550,Gode Wind,Wind,Offshore,PP,Germany,584,,0,0,0,0,,,,51.165691,10.451526,"{'11WD2OGW1000346F', '11WD2OGW20003378'}","{'ENTSOE': {'11WD2OGW1000346F', '11WD2OGW20003378'}}"
4567,Hkw Nord,Natural Gas,CCGT,CHP,Germany,167,,0,0,0,0,,,,48.1812841,11.6370757,{'11WD8LEIP5X----6'},{'ENTSOE': {'11WD8LEIP5X----6'}}
4568,Hkw Nord,Hard Coal,,CHP,Germany,123,,0,0,0,0,,,,48.1812841,11.6370757,{'11WD2WBNK000318M'},{'ENTSOE': {'11WD2WBNK000318M'}}
4569,Hkw Stuttgart Munster,Waste,,CHP,Germany,178.9,,0,0,0,0,,,,48.81327,9.2194,{'11WD4MUST5G----B'},{'ENTSOE': {'11WD4MUST5G----B'}}
4570,Hkw West,Hard Coal,,CHP,Germany,277,,0,0,0,0,,,,50.0983395,8.6533595,{'11WD2WBWK000317H'},{'ENTSOE': {'11WD2WBWK000317H'}}
4615,Kaunertal,Hydro,Reservoir,PP,Germany,392,,0,0,0,0,,,,51.165691,10.451526,{'11WD2KAUT0001512'},{'ENTSOE': {'11WD2KAUT0001512'}}
4618,Kiel,Hard Coal,,PP,Germany,323,,0,0,0,0,,,,54.3232927,10.1227652,{'11WD2KIKW000301W'},{'ENTSOE': {'11WD2KIKW000301W'}}
4623,Kuhtai,Hydro,Pumped Storage,Store,Germany,289,,0,0,0,0,,,,51.165691,10.451526,{'11WD2KUET000160J'},{'ENTSOE': {'11WD2KUET000160J'}}
4631,Laufenburg,Hydro,Run-Of-River,PP,Germany,106,,0,0,0,0,,,,47.5732675,8.082053,{'11WD4KWLFB5-S--M'},{'ENTSOE': {'11WD4KWLFB5-S--M'}}
4632,Lausward,Natural Gas,CCGT,PP,Germany,1145,,0,0,0,0,,,,51.2216873,6.7316442,{'11WD7NORF5G--KWG'},{'ENTSOE': {'11WD7NORF5G--KWG'}}
4704,Nord,Hard Coal,,PP,Germany,373,,0,0,0,0,,,,51.165691,10.451526,{'11WD2NO2K000308Z'},{'ENTSOE': {'11WD2NO2K000308Z'}}
4723,Offshore Windpark,Wind,Offshore,PP,Germany,803,,0,0,0,0,,,,51.165691,10.451526,"{'11WD2ONSO000218S', '11WD2ORG-000347Q', '11WD2OWVM000355S'}","{'ENTSOE': {'11WD2ONSO000218S', '11WD2ORG-000347Q', '11WD2OWVM000355S'}}"
4851,Sandbank,Wind,Offshore,PP,Germany,288,,0,0,0,0,,,,51.165691,10.451526,{'11WD2OWS0000352F'},{'ENTSOE': {'11WD2OWS0000352F'}}
4859,Schluchsee,Hydro,Pumped Storage,Store,Germany,870,,0,0,0,0,,,,47.818711,8.1771184,{'11WD4SWSW5HD7--F'},{'ENTSOE': {'11WD4SWSW5HD7--F'}}
4860,Schluchseewerk Ag,Hydro,Pumped Storage,Store,Germany,893,,0,0,0,0,,,,47.5573738,8.0454357,"{'11WD4WEHR1HS---G', '11WD4SWSW5HD4--R', '11WD4SAEK2HS---S'}","{'ENTSOE': {'11WD4SWSW5HD4--R', '11WD4SAEK2HS---S', '11WD4WEHR1HS---G'}}"
4877,Silz,Hydro,Reservoir,PP,Germany,500,,0,0,0,0,,,,49.1474138,7.9490137,{'11WD2SILT000157E'},{'ENTSOE': {'11WD2SILT000157E'}}
4887,Staudinger,Natural Gas,CCGT,PP,Germany,1132,,0,0,0,0,,,,51.165691,10.451526,{'11WD2STAU0001800'},{'ENTSOE': {'11WD2STAU0001800'}}
4965,Vorarlberger Illwerke Ag,Hydro,Pumped Storage,Store,Germany,2142,,0,0,0,0,,,,51.165691,10.451526,{'11WD43VIWXHOILLM'},{'ENTSOE': {'11WD43VIWXHOILLM'}}
4969,Wikinger Prod,Wind,Offshore,PP,Germany,350,,0,0,0,0,,,,51.165691,10.451526,{'11W0-0000-0026-Y'},{'ENTSOE': {'11W0-0000-0026-Y'}}
4971,Windpark Baltic,Wind,Offshore,PP,Germany,336.3,,0,0,0,0,,,,51.165691,10.451526,{'11WD8BALT3W---PS'},{'ENTSOE': {'11WD8BALT3W---PS'}}
4972,Windpark Havelland,Wind,Onshore,PP,Germany,147,,0,0,0,0,,,,52.6045635,12.3371397,{'11WD8HAVLXW---PM'},{'ENTSOE': {'11WD8HAVLXW---PM'}}
4973,Windpark Nordsee One,Wind,Offshore,PP,Germany,332,,0,0,0,0,,,,56.511018,3.515625,{'11W0-0000-0029-P'},{'ENTSOE': {'11W0-0000-0029-P'}}
